Id,MSSubClass,LotFrontage,LotArea,HouseStyle,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Neighborhood
1240,20,64,9037,1Story,8,5,2006,32,Gd,428,0,1048,1476,1484,0,0,1484,0,0,2,0,2,1,6,1,2006,2,472,120,33,0,0,0,0,0,12,2007,265900,Timber
1241,60,65,8158,2Story,7,5,2003,252,Gd,550,0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,2003,2,543,0,63,0,0,0,0,0,7,2008,224900,CollgCr
1242,20,83,9849,1Story,7,6,2007,0,Gd,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,1,7,0,2007,3,954,0,56,0,0,0,0,0,6,2007,248328,Somerst
1243,85,85,10625,SFoyer,7,6,1974,81,TA,885,168,0,1053,1173,0,0,1173,1,0,2,0,3,1,6,2,1974,2,528,0,120,0,0,0,0,0,1,2010,170000,NWAmes
1244,20,107,13891,1Story,10,5,2006,NA,Ex,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,1,7,1,2006,3,850,216,229,0,0,0,0,0,9,2006,465000,NridgHt
1245,70,NA,11435,2Story,8,7,1929,0,TA,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,1931,2,400,0,0,0,0,0,0,0,6,2006,230000,Crawfor
1246,80,78,12090,SLvl,6,7,1984,74,TA,0,0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,1984,2,477,268,112,0,0,147,0,0,1,2007,178000,NWAmes
1247,60,65,8125,2Story,7,5,2005,0,Gd,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,2005,2,615,0,45,0,0,0,0,0,3,2006,186500,Somerst
1248,80,NA,12328,SLvl,6,5,1976,335,TA,539,0,473,1012,1034,0,0,1034,1,0,1,0,3,1,6,0,1976,3,888,0,0,0,0,0,0,0,5,2010,169900,Mitchel
1249,75,60,9600,2.5Unf,6,5,1917,0,TA,319,0,416,735,1134,924,0,2058,0,0,1,1,3,1,8,1,1950,2,396,0,0,259,0,0,0,0,4,2008,129500,OldTown
1250,20,60,7200,1Story,5,7,1950,0,TA,534,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,1950,1,276,0,80,0,0,0,0,0,5,2007,119000,NAmes
1251,20,93,11160,1Story,7,5,1968,0,Gd,1065,0,1045,2110,2110,0,0,2110,1,0,2,1,3,1,8,2,1968,2,522,0,0,0,0,0,0,0,4,2010,244000,NAmes
1252,120,NA,3136,1Story,7,5,2003,163,Gd,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,2003,2,478,148,36,0,0,0,0,0,3,2006,171750,NridgHt
1253,20,62,9858,1Story,5,6,1968,0,TA,510,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,1968,1,288,33,0,0,0,0,0,600,11,2009,130000,Mitchel
1254,60,NA,17542,2Story,7,7,1974,0,Gd,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,1974,2,518,220,47,0,0,0,0,0,7,2007,294000,Veenker
1255,60,60,6931,2Story,7,5,2003,92,Gd,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,2003,2,397,178,128,0,0,0,0,0,7,2008,165400,Edwards
1256,50,52,6240,1.5Fin,6,6,1931,0,TA,425,0,459,884,959,408,0,1367,0,0,1,0,3,1,6,1,1978,1,560,0,0,0,0,120,0,0,11,2007,127500,BrkSide
1257,20,91,14303,1Story,8,5,1994,554,Gd,1314,0,672,1986,1987,0,0,1987,1,0,2,0,2,1,7,1,1994,2,691,262,36,0,0,0,0,0,8,2008,301500,NoRidge
1258,30,56,4060,1Story,5,8,1922,0,TA,0,0,864,864,864,0,0,864,0,0,1,0,2,1,4,0,NA,0,0,0,96,0,0,0,0,0,7,2009,99900,Edwards
1259,80,59,9587,SLvl,7,5,2005,182,Gd,655,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,2005,2,400,212,0,0,0,0,0,0,7,2008,190000,Gilbert
1260,20,65,9750,1Story,6,8,1969,0,TA,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,1969,2,460,180,0,0,0,80,0,0,7,2008,151000,NAmes
1261,60,NA,24682,2Story,6,5,1999,0,TA,0,0,841,841,892,783,0,1675,0,0,2,1,3,1,7,1,1999,2,502,0,103,0,0,0,0,0,6,2009,181000,Gilbert
1262,20,80,9600,1Story,5,6,1956,0,TA,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,1956,1,338,0,0,0,0,0,0,0,6,2009,128900,NAmes
1263,50,NA,11250,1.5Fin,4,5,1957,0,TA,0,0,1104,1104,1104,684,0,1788,1,0,1,0,5,1,8,2,1957,1,304,120,0,0,0,0,0,0,11,2009,161500,ClearCr
1264,70,60,13515,2Story,6,6,1919,0,TA,0,0,764,764,1060,764,0,1824,0,0,1,0,3,1,8,1,1940,2,520,0,0,126,0,0,0,0,7,2007,180500,BrkSide
1265,120,34,4060,1Story,6,5,1998,0,Gd,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,1998,2,511,144,68,0,0,0,0,0,8,2008,181000,NAmes
1266,160,35,3735,2Story,7,5,1999,218,Gd,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,1999,2,506,0,34,0,0,0,0,0,3,2006,183900,Somerst
1267,190,60,10120,2.5Unf,7,4,1910,0,Fa,0,0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,1960,1,308,0,0,264,0,0,0,0,1,2007,122000,OldTown
1268,20,89,13214,1Story,9,5,2008,0,Ex,0,0,2002,2002,2018,0,0,2018,0,0,2,0,3,1,10,1,2009,3,746,144,76,0,0,0,0,0,5,2010,378500,Timber
1269,50,NA,14100,1.5Fin,8,9,1935,632,TA,192,0,536,728,1968,1479,0,3447,0,0,3,1,4,1,11,2,1982,3,1014,314,12,0,0,0,0,0,5,2008,381000,Crawfor
1270,50,78,11344,1.5Fin,5,5,1958,180,TA,460,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,1958,1,315,0,0,0,0,0,0,0,7,2007,144000,NAmes
1271,40,NA,23595,1Story,7,6,1979,0,Gd,1258,0,74,1332,1332,192,0,1524,2,0,0,1,0,1,4,1,1979,2,586,268,0,0,0,0,0,0,4,2010,260000,ClearCr
1272,20,NA,9156,1Story,6,7,1968,0,TA,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,1968,2,462,0,0,0,0,0,0,0,8,2009,185750,NWAmes
1273,20,NA,13526,1Story,5,6,1965,114,TA,560,375,0,935,935,0,0,935,1,0,1,0,3,1,5,0,1965,1,288,180,0,0,0,0,0,0,11,2006,137000,Sawyer
1274,80,124,11512,SLvl,6,7,1959,84,TA,719,0,300,1019,1357,0,0,1357,1,0,1,0,2,1,5,1,1959,1,312,0,0,0,0,163,0,0,5,2008,177000,Edwards
1275,50,53,5362,1.5Fin,5,6,1910,0,TA,0,0,661,661,661,589,0,1250,0,0,2,0,3,1,8,1,1985,2,552,242,0,81,0,0,0,0,11,2007,139000,Crawfor
1276,90,95,11345,2Story,5,5,1948,567,TA,220,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,1948,2,400,0,0,0,0,0,0,0,7,2007,137000,NAmes
1277,60,NA,12936,2Story,6,6,1972,0,TA,593,0,130,723,735,660,0,1395,0,1,1,1,3,1,6,1,1972,2,497,294,116,0,0,0,0,0,12,2009,162000,NWAmes
1278,80,NA,17871,SLvl,6,5,1967,359,TA,528,0,1152,1680,1724,0,0,1724,1,0,1,1,3,1,7,1,1967,2,480,0,0,0,0,0,0,0,6,2009,197900,NWAmes
1279,60,75,9473,2Story,8,5,2002,NA,Gd,804,0,324,1128,1128,903,0,2031,1,0,2,1,3,1,7,1,2002,2,577,0,211,0,0,0,0,0,3,2008,237000,CollgCr
1280,50,60,7500,1.5Fin,4,4,1920,0,TA,0,0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,1980,2,528,30,0,164,0,0,0,0,4,2010,68400,IDOTRR
1281,20,67,9808,1Story,7,5,2002,110,Gd,788,0,785,1573,1573,0,0,1573,1,0,2,0,3,1,6,0,2002,2,544,0,72,0,0,0,0,0,3,2009,227000,CollgCr
1282,20,50,8049,1Story,7,5,1990,54,TA,1053,0,256,1309,1339,0,0,1339,1,0,2,0,2,1,6,1,1990,2,484,0,58,0,0,90,0,0,7,2006,180000,Timber
1283,20,61,8800,1Story,5,7,1977,0,TA,532,144,364,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,1977,2,484,0,0,0,0,288,0,0,9,2009,150500,CollgCr
1284,90,94,9400,2Story,6,5,1971,0,TA,0,0,912,912,912,912,0,1824,0,0,2,2,4,2,8,0,NA,0,0,128,0,0,0,0,0,0,4,2010,139000,Mitchel
1285,50,50,9638,1.5Fin,6,7,1919,0,TA,0,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,1969,1,336,272,0,42,0,116,0,0,3,2010,169000,SWISU
1286,50,50,6000,1.5Fin,6,6,1939,0,TA,0,0,780,780,825,587,0,1412,0,0,1,0,4,1,6,1,1939,1,280,45,0,0,0,0,0,0,5,2009,132500,BrkSide
1287,20,NA,9790,1Story,6,5,1963,451,TA,569,81,678,1328,1328,0,0,1328,1,0,1,1,3,1,6,2,1963,2,528,0,26,0,0,0,0,0,6,2010,143000,NWAmes
1288,20,NA,36500,1Story,5,5,1964,621,TA,812,0,812,1624,1582,0,0,1582,0,1,2,0,4,1,7,0,1964,2,390,168,198,0,0,0,0,0,6,2006,190000,ClearCr
1289,120,40,5664,1Story,8,5,2000,0,Gd,1158,0,343,1501,1659,0,0,1659,1,0,2,0,2,1,5,1,2000,2,499,212,59,0,0,0,0,0,10,2009,278000,StoneBr
1290,60,86,11065,2Story,8,5,2006,788,Gd,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,2006,3,753,177,74,0,0,0,0,0,10,2006,281000,NridgHt
1291,80,NA,14112,SLvl,5,7,1964,86,TA,1014,0,138,1152,1152,0,0,1152,1,0,1,0,3,1,6,1,1964,2,484,227,0,0,0,0,0,0,4,2010,180500,NAmes
1292,160,21,1680,2Story,5,7,1972,268,TA,231,0,399,630,630,672,0,1302,0,0,2,1,3,1,6,0,1972,1,264,185,0,0,0,0,0,0,2,2009,119500,BrDale
1293,70,60,6600,2Story,5,4,1892,0,TA,0,0,994,994,1378,994,0,2372,0,0,2,0,4,2,11,0,1985,1,432,0,287,0,0,0,0,0,12,2009,107500,OldTown
1294,60,78,10140,2Story,7,5,1976,0,TA,194,0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,1976,2,528,0,28,0,0,259,0,0,3,2006,162900,NWAmes
1295,20,60,8172,1Story,5,7,1955,0,TA,167,0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,1957,2,572,0,0,0,0,0,0,0,4,2006,115000,Edwards
1296,20,70,8400,1Story,5,5,1968,168,TA,1016,0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,1968,1,288,356,0,0,0,0,0,0,11,2006,138500,NAmes
1297,20,80,8700,1Story,5,6,1963,148,TA,776,0,344,1120,1128,0,0,1128,1,0,2,0,3,1,6,0,1963,2,525,192,20,123,0,0,0,0,12,2008,155000,NAmes
1298,180,35,3675,SFoyer,6,5,2005,82,TA,547,0,0,547,1072,0,0,1072,1,0,2,0,2,1,5,0,2005,2,525,0,44,0,0,0,0,0,6,2006,140000,Edwards
1299,60,313,63887,2Story,10,5,2008,796,Ex,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1,12,3,2008,2,1418,214,292,0,0,0,480,0,1,2008,160000,Edwards
1300,20,75,7500,1Story,5,7,1959,0,TA,340,906,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,1959,1,305,218,0,0,0,0,0,0,5,2010,154000,NAmes
1301,60,NA,10762,2Story,7,5,1999,344,Gd,694,0,284,978,1005,978,0,1983,0,0,2,1,3,1,9,1,1999,2,490,0,0,0,0,0,0,0,5,2009,225000,Gilbert
1302,70,NA,7500,2Story,6,7,1942,0,TA,547,0,224,771,753,741,0,1494,0,0,1,0,3,1,7,2,1942,1,213,0,0,0,0,224,0,0,11,2009,177500,Crawfor
1303,60,92,10120,2Story,8,5,1994,391,Gd,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,1994,3,844,309,78,0,0,0,0,0,12,2006,290000,NoRidge
1304,20,73,8688,1Story,7,5,2005,228,Gd,0,0,1616,1616,1616,0,0,1616,0,0,2,0,3,1,7,0,2005,3,834,208,59,0,0,0,0,0,4,2006,232000,Somerst
1305,160,32,3363,2Story,7,5,2004,117,Gd,0,0,976,976,976,732,0,1708,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,0,0,4,2006,130000,Edwards
1306,20,108,13173,1Story,9,5,2006,300,Gd,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,1,6,2,2006,2,840,404,102,0,0,0,0,0,11,2009,325000,NridgHt
1307,120,48,6955,1Story,7,5,2005,94,Gd,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2005,2,474,132,35,0,0,0,0,0,9,2006,202500,NridgHt
1308,20,60,8072,1Story,5,5,1994,0,TA,746,0,244,990,990,0,0,990,1,0,1,0,3,1,5,0,2000,2,480,0,64,0,0,0,0,0,5,2009,138000,CollgCr
1309,20,100,12000,1Story,5,7,1948,0,TA,144,608,172,924,1122,0,0,1122,1,0,1,0,2,1,6,0,1948,2,528,0,36,0,0,0,0,0,5,2008,147000,OldTown
1310,20,NA,7153,1Story,6,5,1991,88,TA,1200,0,78,1278,1294,0,0,1294,1,0,2,0,3,1,6,0,1991,2,496,112,51,0,0,0,0,0,6,2008,179200,SawyerW
1311,20,100,17500,1Story,7,8,1959,0,Gd,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,1959,2,567,0,207,162,0,0,0,0,5,2010,335000,Crawfor
1312,20,68,8814,1Story,7,5,2005,80,Gd,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,1,6,0,2005,2,508,264,98,0,0,0,0,0,1,2007,203000,CollgCr
1313,60,NA,9572,2Story,8,5,1990,336,Gd,482,0,971,1453,1453,1357,0,2810,0,0,2,1,4,1,9,1,1990,2,750,500,0,0,0,0,0,0,6,2007,302000,NoRidge
1314,60,108,14774,2Story,9,5,1999,165,Gd,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,1,10,1,1999,3,779,668,30,0,0,0,0,0,5,2010,333168,NoRidge
1315,20,60,8190,1Story,4,6,1954,0,TA,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,1956,1,280,0,36,0,0,0,0,0,10,2007,119000,Edwards
1316,60,85,11075,2Story,6,5,1969,0,TA,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,1969,2,576,280,0,0,0,0,0,0,6,2008,206900,NAmes
1317,20,61,10226,1Story,8,5,2008,270,Gd,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,1,8,1,2008,3,860,172,42,0,0,0,0,0,1,2009,295493,CollgCr
1318,120,47,4230,1Story,7,5,2006,0,Gd,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,0,0,4,2007,208900,Somerst
1319,20,NA,14781,1Story,8,5,2001,178,Gd,0,0,1753,1753,1787,0,0,1787,0,0,2,0,3,1,7,1,2001,3,748,198,150,0,0,0,0,0,8,2006,275000,CollgCr
1320,20,75,10215,1Story,4,5,1954,132,TA,492,0,372,864,948,0,0,948,0,0,1,0,3,1,5,0,1954,1,248,0,0,0,0,0,0,0,2,2007,111000,Edwards
1321,20,70,8400,1Story,6,3,1957,0,TA,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,1957,2,442,114,0,0,0,216,0,0,6,2009,156500,NAmes
1322,20,NA,6627,1Story,3,6,1949,0,TA,0,0,0,0,720,0,0,720,0,0,1,0,2,1,4,0,1955,1,287,0,0,0,0,0,0,0,7,2008,72500,BrkSide
1323,60,107,10186,2Story,7,5,1992,0,Gd,674,0,76,750,1061,862,0,1923,1,0,2,1,3,1,8,1,1992,2,564,240,39,0,0,0,0,0,6,2010,190000,NoRidge
1324,30,50,5330,1Story,4,7,1940,0,Fa,280,0,140,420,708,0,0,708,0,0,1,0,2,1,5,0,NA,0,0,164,0,0,0,0,0,0,12,2009,82500,BrkSide
1325,20,75,9986,1Story,8,5,2006,428,Gd,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,2007,3,895,0,49,0,0,0,0,0,2,2007,147000,Somerst
1326,30,40,3636,1Story,4,4,1922,0,TA,0,0,796,796,796,0,0,796,0,0,1,0,2,1,5,0,NA,0,0,0,0,100,0,0,0,0,1,2008,55000,IDOTRR
1327,30,70,4270,1Story,3,6,1931,0,TA,544,0,0,544,774,0,0,774,0,0,1,0,3,1,6,0,NA,0,0,0,0,286,0,0,0,0,5,2007,79000,Edwards
1328,20,60,6600,1Story,5,9,1982,0,Gd,641,0,175,816,816,0,0,816,0,1,1,0,3,1,5,1,1982,1,264,0,0,0,0,0,0,0,10,2008,130500,Mitchel
1329,50,60,10440,1.5Fin,6,7,1920,0,Gd,493,0,1017,1510,1584,1208,0,2792,0,0,2,0,5,1,8,2,1920,2,520,0,547,0,0,480,0,1150,6,2008,256000,OldTown
1330,60,63,9084,2Story,7,5,1998,0,TA,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,1998,2,462,0,28,0,0,0,0,0,6,2006,176500,Gilbert
1331,20,85,10000,1Story,8,5,2006,410,Gd,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,2006,3,825,144,45,0,0,0,0,0,12,2007,227000,Somerst
1332,80,55,10780,SLvl,5,5,1976,0,TA,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,1976,2,576,0,0,0,0,0,0,0,7,2006,132500,CollgCr
1333,20,67,8877,1Story,4,6,1938,0,TA,690,0,126,816,816,0,0,816,1,0,1,0,2,1,3,1,1958,1,288,0,0,0,0,0,0,0,5,2009,100000,Edwards
1334,50,60,7200,1.5Fin,5,6,1938,0,TA,0,0,803,803,803,557,0,1360,0,0,1,1,2,1,6,0,1951,1,297,0,65,190,0,0,0,0,7,2006,125500,IDOTRR
1335,160,24,2368,2Story,5,6,1970,312,TA,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,1970,2,440,0,36,0,0,0,0,0,5,2009,125000,BrDale
1336,20,80,9650,1Story,6,5,1977,360,TA,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,1977,2,630,0,16,0,0,0,0,0,4,2009,167900,NWAmes
1337,90,87,9246,1Story,5,5,1973,564,TA,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,1973,2,506,0,211,0,0,0,0,0,11,2008,135000,NWAmes
1338,30,153,4118,1Story,4,4,1941,0,TA,0,0,693,693,693,0,0,693,0,0,1,0,2,1,4,0,NA,0,0,0,20,0,0,0,0,0,3,2006,52500,OldTown
1339,60,95,13450,2Story,7,5,2002,0,Gd,700,0,216,916,920,941,0,1861,1,0,2,1,3,1,8,0,2002,2,492,146,91,0,0,0,0,0,6,2006,200000,CollgCr
1340,20,120,9560,1Story,5,7,1972,0,TA,360,0,504,864,864,0,0,864,0,0,1,0,3,1,5,0,1972,1,288,0,0,0,0,0,0,0,6,2006,128500,CollgCr
1341,20,70,8294,1Story,4,5,1971,0,TA,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,1974,4,480,0,0,0,0,0,0,0,6,2007,123000,NAmes
1342,20,66,13695,1Story,6,5,2003,0,TA,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,1,6,0,2004,2,576,0,78,0,0,0,0,0,7,2008,155000,SawyerW
1343,60,NA,9375,2Story,8,5,2002,149,Gd,0,0,1284,1284,1284,885,0,2169,0,0,2,1,3,1,7,1,2002,2,647,192,87,0,0,0,0,0,8,2007,228500,CollgCr
1344,50,57,7558,1.5Fin,6,6,1928,0,TA,0,0,896,896,1172,741,0,1913,0,0,1,1,3,1,9,1,1929,2,342,0,0,0,0,0,0,0,3,2009,177000,Crawfor
1345,60,85,11103,2Story,7,5,2006,0,Gd,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2006,2,440,0,0,0,0,0,0,0,7,2007,155835,CollgCr
1346,30,50,6000,1Story,4,4,1920,0,TA,250,0,710,960,960,0,0,960,0,0,1,0,2,1,5,0,1997,1,308,0,0,168,0,0,0,0,7,2007,108500,OldTown
1347,20,NA,20781,1Story,7,7,1968,0,TA,297,68,1203,1568,2156,0,0,2156,0,0,2,0,3,1,9,1,1968,2,508,0,80,0,290,0,0,0,6,2006,262500,NWAmes
1348,20,93,15306,1Story,8,5,2006,100,Gd,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,2006,3,712,0,0,0,0,0,0,0,5,2007,283463,Timber
1349,20,NA,16196,1Story,7,5,1998,0,Gd,1443,0,39,1482,1494,0,0,1494,1,0,2,0,3,1,5,1,1998,2,514,402,25,0,0,0,0,0,8,2007,215000,SawyerW
1350,70,50,5250,2Story,8,5,1872,0,TA,259,0,425,684,938,1215,205,2358,0,0,2,0,4,1,8,0,NA,0,0,0,54,20,0,0,0,0,12,2008,122000,OldTown
1351,90,91,11643,2Story,5,5,1969,368,TA,500,0,748,1248,1338,1296,0,2634,1,1,2,2,6,2,12,0,1969,4,968,0,0,0,0,0,0,0,8,2009,200000,NAmes
1352,60,70,9247,2Story,6,6,1962,318,TA,319,0,539,858,858,858,0,1716,0,0,1,1,4,1,8,1,1962,2,490,0,84,0,0,120,0,0,3,2008,171000,NAmes
1353,50,50,6000,1.5Fin,6,9,1937,0,Gd,0,0,698,698,786,390,0,1176,0,0,1,0,2,1,4,0,1999,2,624,210,0,0,0,0,0,0,7,2009,134900,BrkSide
1354,50,56,14720,1.5Fin,8,5,1995,579,Gd,816,0,1217,2033,2053,1185,0,3238,1,0,2,1,4,1,9,1,1996,3,666,283,86,0,0,0,0,0,3,2010,410000,NoRidge
1355,60,NA,10316,2Story,7,5,2000,0,Gd,735,0,257,992,992,873,0,1865,1,0,2,1,3,1,7,1,2000,3,839,0,184,0,0,0,0,0,6,2008,235000,CollgCr
1356,80,102,10192,SLvl,7,6,1968,143,TA,0,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,1968,2,487,0,98,0,0,0,0,0,9,2006,170000,NWAmes
1357,20,NA,9477,1Story,5,5,1966,65,TA,340,0,524,864,892,0,0,892,0,0,1,0,3,1,5,0,1966,1,264,0,0,0,0,0,0,0,10,2008,110000,NAmes
1358,20,NA,12537,1Story,5,6,1971,0,TA,734,0,344,1078,1078,0,0,1078,1,0,1,1,3,1,6,1,1971,2,500,0,0,0,0,0,0,0,4,2010,149900,NAmes
1359,160,NA,2117,2Story,6,5,2000,216,Gd,378,0,378,756,769,804,0,1573,0,0,2,1,3,1,5,0,2000,2,440,0,32,0,0,0,0,0,6,2010,177500,Somerst
1360,20,129,16737,1Story,9,5,2004,66,Gd,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,1,8,1,2004,3,770,194,45,0,0,0,0,0,9,2006,315000,NridgHt
1361,70,51,9842,2Story,5,6,1921,0,TA,0,0,612,612,990,1611,0,2601,0,0,3,1,4,1,8,0,1998,2,621,183,0,301,0,0,0,0,5,2008,189000,SWISU
1362,20,124,16158,1Story,7,5,2005,16,Gd,1274,0,256,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2005,2,430,168,36,0,0,0,0,0,6,2009,260000,StoneBr
1363,50,NA,12513,1.5Fin,4,4,1920,0,TA,0,0,715,715,1281,457,0,1738,0,0,2,0,4,1,7,1,1920,1,368,55,0,0,0,0,0,0,6,2009,104900,NAmes
1364,60,73,8499,2Story,6,5,2006,0,TA,0,0,616,616,616,796,0,1412,0,0,2,1,3,1,6,1,2007,2,432,0,36,0,0,0,0,0,3,2007,156932,Gilbert
1365,160,30,3180,2Story,7,5,2005,0,Gd,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,4,2006,144152,Somerst
1366,60,NA,7500,2Story,7,5,2000,0,Gd,533,0,281,814,814,860,0,1674,1,0,2,1,3,1,7,0,2000,2,663,0,96,0,0,0,0,0,1,2010,216000,Somerst
1367,60,68,9179,2Story,7,5,1999,158,Gd,633,0,240,873,882,908,0,1790,1,0,2,1,3,1,7,0,1999,2,588,0,88,0,0,0,0,0,6,2008,193000,CollgCr
1368,160,41,2665,2Story,5,6,1977,0,TA,548,173,36,757,925,550,0,1475,0,0,2,0,4,1,6,1,1977,1,336,104,26,0,0,0,0,0,7,2006,127000,MeadowV
1369,120,NA,4435,1Story,6,5,2003,170,Gd,685,0,163,848,848,0,0,848,1,0,1,0,1,1,4,0,2003,2,420,140,0,0,0,0,0,0,6,2009,144000,CollgCr
1370,20,48,10635,1Story,8,5,2003,171,Gd,370,972,315,1657,1668,0,0,1668,1,0,2,0,3,1,8,1,2003,2,502,0,262,0,0,0,0,0,5,2010,232000,CollgCr
1371,50,90,5400,1.5Fin,4,6,1920,0,Fa,315,105,420,840,840,534,0,1374,0,0,1,0,2,1,6,0,1967,1,338,0,0,198,0,0,0,0,10,2009,105000,OldTown
1372,80,80,9600,SLvl,6,6,1955,0,TA,831,0,161,992,1661,0,0,1661,1,0,1,0,3,1,8,1,1955,1,377,0,28,0,0,178,0,0,10,2008,165500,NAmes
1373,60,75,9750,2Story,7,6,1998,0,TA,975,0,133,1108,1108,989,0,2097,1,0,2,1,3,1,8,1,1998,2,583,253,170,0,0,0,0,0,6,2006,274300,CollgCr
1374,20,NA,11400,1Story,10,5,2001,705,Ex,1282,0,1351,2633,2633,0,0,2633,1,0,2,1,2,1,8,2,2001,3,804,314,140,0,0,0,0,0,3,2007,466500,NoRidge
1375,60,85,10625,2Story,7,5,2005,0,Gd,0,0,1026,1026,1026,932,0,1958,0,0,2,1,3,1,9,1,2005,3,936,154,210,0,0,0,0,0,7,2008,250000,Somerst
1376,20,89,10991,1Story,8,5,2007,80,Gd,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,1,7,1,2007,3,722,100,36,0,0,0,0,0,12,2007,239000,Timber
1377,30,52,6292,1Story,6,5,1930,0,TA,384,0,384,768,790,0,0,790,0,0,1,0,2,1,4,0,1925,1,160,0,141,0,0,0,0,0,4,2008,91000,SWISU
1378,50,60,10998,1.5Fin,5,5,1941,0,TA,408,420,156,984,984,620,0,1604,0,0,2,0,3,1,6,0,1977,2,660,0,68,0,0,0,0,0,7,2009,117000,Edwards
1379,160,21,1953,2Story,6,5,1973,408,TA,309,0,174,483,483,504,0,987,0,0,1,1,2,1,5,0,1973,1,264,72,0,0,0,0,0,0,6,2006,83000,BrDale
1380,80,73,9735,SLvl,5,5,2006,0,TA,0,0,384,384,754,640,0,1394,0,0,2,1,3,1,7,0,2007,2,400,100,0,0,0,0,0,0,5,2008,167500,Timber
1381,30,45,8212,1Story,3,3,1914,0,TA,203,0,661,864,864,0,0,864,1,0,1,0,2,1,5,0,1938,1,200,0,0,96,0,0,0,0,6,2010,58500,Edwards
